psl_entry,top_level_domain,dns_status,whois_status,whois_domain_expiry_date,whois_domain_status
ntdll.top,ntdll.top,ok,ok,2025-02-28 18:59:40,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
barsy.dev,barsy.dev,ok,ok,2027-05-12 11:08:09,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
pantheonsite.io,pantheonsite.io,ok,ok,2025-01-29 00:01:14,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
myactivedirectory.com,myactivedirectory.com,ok,ok,2025-11-01 22:32:12,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
casacam.net,casacam.net,ok,ok,2026-07-23 19:38:48,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]"
pokrovsk.su,pokrovsk.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
unison-services.cloud,unison-services.cloud,ok,ok,2026-08-28 19:52:41.447000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited""]"
encoreapi.com,encoreapi.com,ok,ok,2025-05-27 12:09:07,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
from-ny.net,from-ny.net,ok,ok,2025-01-03 17:22:10,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
barsyonline.shop,barsyonline.shop,ok,ok,,null
firm.dk,firm.dk,ok,ok,2025-03-31 00:00:00,"""Active"""
pdns.page,pdns.page,ok,ok,2025-03-18 06:47:39,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
pagexl.com,pagexl.com,ok,ok,2024-11-11 19:08:57,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
myspreadshop.be,myspreadshop.be,ok,ok,,"""NOT AVAILABLE"""
icurus.jp,icurus.jp,ok,ok,2024-11-30 00:00:00,"""Active"""
wpdevcloud.com,wpdevcloud.com,ok,ok,2026-02-16 16:43:18,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited""]"
gb.net,gb.net,ok,ok,2030-10-26 15:26:43,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
cyclic.app,cyclic.app,ok,ok,2028-12-12 21:22:42,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
drud.us,drud.us,ok,ok,2025-02-10 09:31:10,"[""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
layershift.co.uk,layershift.co.uk,ok,ok,2027-12-12 00:00:00,"""Registered until expiry date."""
aem.page,aem.page,ok,ok,2025-05-18 00:36:17,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]"
is-a-landscaper.com,is-a-landscaper.com,ok,ok,2025-01-03 18:13:57,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
homeip.net,homeip.net,ok,ok,2024-11-27 18:55:36,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
twmail.cc,twmail.cc,ok,ok,2033-07-20 21:47:16,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited""]"
nsupdate.info,nsupdate.info,ok,ok,2024-09-10 11:13:34,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
from-nm.com,from-nm.com,ok,ok,2025-01-03 17:21:39,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
is-a-musician.com,is-a-musician.com,ok,ok,2025-01-04 14:09:18,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
vladikavkaz.su,vladikavkaz.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
navoi.su,navoi.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
tcp4.me,tcp4.me,ok,ok,2024-10-07 19:05:00,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
wmcloud.org,wmcloud.org,ok,ok,2025-06-07 22:58:08,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
kin.one,kin.one,ok,ok,2027-02-27 20:47:35,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited""]"
bashkiria.ru,bashkiria.ru,ok,ok,2024-11-01 00:00:00,"""REGISTERED, DELEGATED"""
homeunix.com,homeunix.com,ok,ok,2024-12-03 16:47:42,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
emf.camp,emf.camp,ok,ok,2029-04-02 16:00:02,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
tselinograd.su,tselinograd.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
webflowtest.io,webflowtest.io,ok,ok,2028-04-03 17:40:19,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
co.ro,co.ro,ok,ok,2025-02-13 00:00:00,"""OK"""
drr.ac,drr.ac,ok,ok,2025-05-20 05:36:01,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
barsy.mobi,barsy.mobi,ok,ok,2026-10-20 15:27:30,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
lovepop.jp,lovepop.jp,ok,ok,2025-05-31 00:00:00,"""Active"""
stolos.io,stolos.io,ok,ok,2024-12-02 11:44:01,"[""ok https://icann.org/epp#ok"", ""ok""]"
cloudcontrolapp.com,cloudcontrolapp.com,ok,ok,2025-04-05 09:52:13,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
read-books.org,read-books.org,ok,ok,2028-09-10 18:38:58,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
faststacks.net,faststacks.net,ok,ok,2024-11-30 11:11:22,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
xn--h1ahn.xn--p1acf,xn--h1ahn.xn--p1acf,ok,ok,,null
611.to,611.to,ok,ok,,null
jpn.com,jpn.com,ok,ok,2030-10-26 16:57:53,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
ham-radio-op.net,ham-radio-op.net,ok,ok,2025-01-09 19:26:37,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
storebase.store,storebase.store,ok,ok,2025-05-13 23:59:59,"[""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited""]"
blogspot.pt,blogspot.pt,ok,ok,,null
mywire.org,mywire.org,ok,ok,2027-07-23 19:37:42,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
operaunite.com,operaunite.com,ok,ok,2025-01-18 15:10:38,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http:://icann.org/epp#clientTransferProhibited""]"
blogsite.org,blogsite.org,ok,ok,2024-08-13 03:52:36,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
uk.net,uk.net,ok,ok,2031-02-28 05:00:00,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
mein-iserv.de,mein-iserv.de,ok,ok,,"""connect"""
securitytactics.com,securitytactics.com,ok,ok,2026-09-27 18:59:15,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
under.jp,under.jp,ok,ok,2024-07-31 00:00:00,"""Active"""
is-a-patsfan.org,is-a-patsfan.org,ok,ok,2025-01-04 13:43:25,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
dedyn.io,dedyn.io,ok,ok,2032-06-05 08:55:54,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
yandexcloud.net,yandexcloud.net,ok,ok,2024-08-03 13:26:17,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
barsy.eu,barsy.eu,ok,ok,,null
jpn.org,jpn.org,ok,ok,2025-01-19 05:00:00,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
doomdns.com,doomdns.com,ok,ok,2025-01-03 17:13:57,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
on-k3s.io,on-k3s.io,ok,ok,2025-09-18 18:43:34,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
royal-commission.uk,royal-commission.uk,ok,ok,2025-06-23 00:00:00,"""Registered until expiry date."""
discordsez.com,discordsez.com,ok,ok,2026-01-27 01:07:03,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
khakassia.su,khakassia.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
scw.cloud,scw.cloud,ok,ok,2025-07-17 16:23:26.759000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited""]"
is-local.org,is-local.org,ok,ok,2026-12-03 19:14:12,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
id.pub,id.pub,ok,ok,2027-06-05 00:30:58,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
myshopify.com,myshopify.com,ok,ok,2026-03-03 03:01:37,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited)"", ""serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited)"", ""serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited)""]"
biz.at,biz.at,ok,ok,,null
forms.ac,forms.ac,ok,ok,2026-07-30 14:21:50,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
mex.com,mex.com,ok,ok,2030-10-26 15:27:44,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
com.de,com.de,ok,ok,,"""connect"""
is-not-certified.com,is-not-certified.com,ok,ok,2025-01-04 14:11:59,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
ngrok.io,ngrok.io,ok,ok,2027-05-25 06:35:15,"""ok https://icann.org/epp#ok"""
daynight.jp,daynight.jp,ok,ok,2024-09-30 00:00:00,"""Active"""
lib.de.us,lib.de.us,ok,ok,2025-02-04 23:59:59,"""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"""
magentosite.cloud,magentosite.cloud,ok,ok,2025-03-01 23:06:13.270000,"[""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]"
